query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection	original.query.size
1	TRUE	0.00379	178	1299	47	0.036	0.264	KEGG:05225	keg	63	Hepatocellular carcinoma	1	ENSMUSG00000000126,ENSMUSG00000000441,ENSMUSG00000001663,ENSMUSG00000001665,ENSMUSG00000002109,ENSMUSG00000003308,ENSMUSG00000003849,ENSMUSG00000004936,ENSMUSG00000005413,ENSMUSG00000006728,ENSMUSG00000007613,ENSMUSG00000008540,ENSMUSG00000009376,ENSMUSG00000015312,ENSMUSG00000016477,ENSMUSG00000020122,ENSMUSG00000020250,ENSMUSG00000021453,ENSMUSG00000021611,ENSMUSG00000021668,ENSMUSG00000022382,ENSMUSG00000022812,ENSMUSG00000023018,ENSMUSG00000023067,ENSMUSG00000024515,ENSMUSG00000024563,ENSMUSG00000024921,ENSMUSG00000024985,ENSMUSG00000025069,ENSMUSG00000025369,ENSMUSG00000025934,ENSMUSG00000028698,ENSMUSG00000029580,ENSMUSG00000030265,ENSMUSG00000032348,ENSMUSG00000032402,ENSMUSG00000032440,ENSMUSG00000036390,ENSMUSG00000036856,ENSMUSG00000041417,ENSMUSG00000050288,ENSMUSG00000050965,ENSMUSG00000058135,ENSMUSG00000059923,ENSMUSG00000060803,ENSMUSG00000074604,ENSMUSG00000078619	2902
1	TRUE	0.00645	210	1299	52	0.04	0.248	KEGG:05169	keg	84	Epstein-Barr virus infection	1	ENSMUSG00000000776,ENSMUSG00000002625,ENSMUSG00000003184,ENSMUSG00000004667,ENSMUSG00000005087,ENSMUSG00000005469,ENSMUSG00000006998,ENSMUSG00000015656,ENSMUSG00000015755,ENSMUSG00000017221,ENSMUSG00000017428,ENSMUSG00000018326,ENSMUSG00000018965,ENSMUSG00000019850,ENSMUSG00000020184,ENSMUSG00000020720,ENSMUSG00000020849,ENSMUSG00000021277,ENSMUSG00000022285,ENSMUSG00000022414,ENSMUSG00000022710,ENSMUSG00000022812,ENSMUSG00000022969,ENSMUSG00000023067,ENSMUSG00000024258,ENSMUSG00000025199,ENSMUSG00000025487,ENSMUSG00000026229,ENSMUSG00000026313,ENSMUSG00000026875,ENSMUSG00000026914,ENSMUSG00000028099,ENSMUSG00000028104,ENSMUSG00000028698,ENSMUSG00000028932,ENSMUSG00000030591,ENSMUSG00000030603,ENSMUSG00000031392,ENSMUSG00000031668,ENSMUSG00000031805,ENSMUSG00000033352,ENSMUSG00000034453,ENSMUSG00000035834,ENSMUSG00000038628,ENSMUSG00000039067,ENSMUSG00000040296,ENSMUSG00000041417,ENSMUSG00000042541,ENSMUSG00000051391,ENSMUSG00000067148,ENSMUSG00000067212,ENSMUSG00000074698	2902
1	TRUE	0.0408	87	1299	23	0.018	0.264	KEGG:04012	keg	92	ErbB signaling pathway	1	ENSMUSG00000000441,ENSMUSG00000004936,ENSMUSG00000017776,ENSMUSG00000020122,ENSMUSG00000022607,ENSMUSG00000022812,ENSMUSG00000023067,ENSMUSG00000024486,ENSMUSG00000026596,ENSMUSG00000028698,ENSMUSG00000029378,ENSMUSG00000030265,ENSMUSG00000030602,ENSMUSG00000031284,ENSMUSG00000031490,ENSMUSG00000033352,ENSMUSG00000041417,ENSMUSG00000050965,ENSMUSG00000053819,ENSMUSG00000057897,ENSMUSG00000059923,ENSMUSG00000062312,ENSMUSG00000074923	2902
1	TRUE	0.03	138	1299	34	0.026	0.246	KEGG:04371	keg	103	Apelin signaling pathway	1	ENSMUSG00000000001,ENSMUSG00000000303,ENSMUSG00000000441,ENSMUSG00000001175,ENSMUSG00000001419,ENSMUSG00000003123,ENSMUSG00000004936,ENSMUSG00000005469,ENSMUSG00000007613,ENSMUSG00000019997,ENSMUSG00000022994,ENSMUSG00000024515,ENSMUSG00000024563,ENSMUSG00000026313,ENSMUSG00000029064,ENSMUSG00000029167,ENSMUSG00000029304,ENSMUSG00000029513,ENSMUSG00000030102,ENSMUSG00000030161,ENSMUSG00000030265,ENSMUSG00000030557,ENSMUSG00000031950,ENSMUSG00000032402,ENSMUSG00000033628,ENSMUSG00000036402,ENSMUSG00000036438,ENSMUSG00000037411,ENSMUSG00000038128,ENSMUSG00000038387,ENSMUSG00000038418,ENSMUSG00000051177,ENSMUSG00000055723,ENSMUSG00000061878	2902
1	TRUE	0.01	41	1299	15	0.012	0.366	KEGG:05219	keg	83	Bladder cancer	1	ENSMUSG00000000303,ENSMUSG00000000441,ENSMUSG00000004936,ENSMUSG00000006728,ENSMUSG00000010067,ENSMUSG00000016477,ENSMUSG00000020122,ENSMUSG00000020184,ENSMUSG00000021559,ENSMUSG00000023067,ENSMUSG00000023951,ENSMUSG00000024486,ENSMUSG00000030265,ENSMUSG00000034974,ENSMUSG00000062312	2902
1	TRUE	0.0222	33	1299	12	0.009	0.364	KEGG:00030	keg	88	Pentose phosphate pathway	1	ENSMUSG00000017390,ENSMUSG00000020277,ENSMUSG00000021196,ENSMUSG00000025503,ENSMUSG00000025791,ENSMUSG00000026005,ENSMUSG00000028307,ENSMUSG00000028980,ENSMUSG00000030225,ENSMUSG00000030695,ENSMUSG00000031400,ENSMUSG00000036427	2902
1	TRUE	0.0176	302	1299	67	0.052	0.222	KEGG:04010	keg	82	MAPK signaling pathway	1	ENSMUSG00000000149,ENSMUSG00000000441,ENSMUSG00000000489,ENSMUSG00000001847,ENSMUSG00000003518,ENSMUSG00000004085,ENSMUSG00000004936,ENSMUSG00000005469,ENSMUSG00000006699,ENSMUSG00000007613,ENSMUSG00000009376,ENSMUSG00000015312,ENSMUSG00000015656,ENSMUSG00000015755,ENSMUSG00000017376,ENSMUSG00000017776,ENSMUSG00000018909,ENSMUSG00000020122,ENSMUSG00000020190,ENSMUSG00000021096,ENSMUSG00000021453,ENSMUSG00000022092,ENSMUSG00000022414,ENSMUSG00000023809,ENSMUSG00000023951,ENSMUSG00000024190,ENSMUSG00000024383,ENSMUSG00000024952,ENSMUSG00000025199,ENSMUSG00000025278,ENSMUSG00000025408,ENSMUSG00000025856,ENSMUSG00000026074,ENSMUSG00000027859,ENSMUSG00000028019,ENSMUSG00000028832,ENSMUSG00000029378,ENSMUSG00000029648,ENSMUSG00000030203,ENSMUSG00000030265,ENSMUSG00000030849,ENSMUSG00000031383,ENSMUSG00000031392,ENSMUSG00000031465,ENSMUSG00000032440,ENSMUSG00000033352,ENSMUSG00000033618,ENSMUSG00000033953,ENSMUSG00000036390,ENSMUSG00000036402,ENSMUSG00000036585,ENSMUSG00000037887,ENSMUSG00000038387,ENSMUSG00000039384,ENSMUSG00000040118,ENSMUSG00000042406,ENSMUSG00000048482,ENSMUSG00000050965,ENSMUSG00000052681,ENSMUSG00000055723,ENSMUSG00000059923,ENSMUSG00000061130,ENSMUSG00000062312,ENSMUSG00000066839,ENSMUSG00000071042,ENSMUSG00000071369,ENSMUSG00000098488	2902
1	TRUE	0.0225	361	1299	77	0.059	0.213	KEGG:04151	keg	71	PI3K-Akt signaling pathway	1	ENSMUSG00000000184,ENSMUSG00000000441,ENSMUSG00000000489,ENSMUSG00000000555,ENSMUSG00000001506,ENSMUSG00000001847,ENSMUSG00000002496,ENSMUSG00000003865,ENSMUSG00000004936,ENSMUSG00000006728,ENSMUSG00000009376,ENSMUSG00000015647,ENSMUSG00000018326,ENSMUSG00000018965,ENSMUSG00000020048,ENSMUSG00000020108,ENSMUSG00000020122,ENSMUSG00000020184,ENSMUSG00000020349,ENSMUSG00000020849,ENSMUSG00000022052,ENSMUSG00000022146,ENSMUSG00000022285,ENSMUSG00000022607,ENSMUSG00000022812,ENSMUSG00000022971,ENSMUSG00000023067,ENSMUSG00000023944,ENSMUSG00000023951,ENSMUSG00000024122,ENSMUSG00000024500,ENSMUSG00000024789,ENSMUSG00000025017,ENSMUSG00000025199,ENSMUSG00000025348,ENSMUSG00000025809,ENSMUSG00000025856,ENSMUSG00000025915,ENSMUSG00000026193,ENSMUSG00000026479,ENSMUSG00000026639,ENSMUSG00000026971,ENSMUSG00000027087,ENSMUSG00000027381,ENSMUSG00000027859,ENSMUSG00000028019,ENSMUSG00000028047,ENSMUSG00000028156,ENSMUSG00000028698,ENSMUSG00000028945,ENSMUSG00000029064,ENSMUSG00000029304,ENSMUSG00000029378,ENSMUSG00000029648,ENSMUSG00000030265,ENSMUSG00000030748,ENSMUSG00000030849,ENSMUSG00000031465,ENSMUSG00000031490,ENSMUSG00000031805,ENSMUSG00000031861,ENSMUSG00000033327,ENSMUSG00000035041,ENSMUSG00000036402,ENSMUSG00000036585,ENSMUSG00000041417,ENSMUSG00000042406,ENSMUSG00000045095,ENSMUSG00000048376,ENSMUSG00000048482,ENSMUSG00000050965,ENSMUSG00000051391,ENSMUSG00000052911,ENSMUSG00000053007,ENSMUSG00000059923,ENSMUSG00000062312,ENSMUSG00000068758	2902
1	TRUE	3.7e-06	19	1299	14	0.011	0.737	KEGG:00100	keg	109	Steroid biosynthesis	1	ENSMUSG00000001467,ENSMUSG00000021273,ENSMUSG00000022351,ENSMUSG00000024781,ENSMUSG00000024799,ENSMUSG00000026600,ENSMUSG00000026675,ENSMUSG00000031168,ENSMUSG00000031349,ENSMUSG00000031604,ENSMUSG00000032018,ENSMUSG00000033105,ENSMUSG00000034926,ENSMUSG00000058454	2902
1	TRUE	0.0316	99	1299	26	0.02	0.263	KEGG:05215	keg	47	Prostate cancer	1	ENSMUSG00000000385,ENSMUSG00000000441,ENSMUSG00000000489,ENSMUSG00000004936,ENSMUSG00000016477,ENSMUSG00000020048,ENSMUSG00000020122,ENSMUSG00000020184,ENSMUSG00000022812,ENSMUSG00000023067,ENSMUSG00000023944,ENSMUSG00000024122,ENSMUSG00000024985,ENSMUSG00000025199,ENSMUSG00000025856,ENSMUSG00000028019,ENSMUSG00000028698,ENSMUSG00000030265,ENSMUSG00000030849,ENSMUSG00000035041,ENSMUSG00000041417,ENSMUSG00000042406,ENSMUSG00000053007,ENSMUSG00000059923,ENSMUSG00000060803,ENSMUSG00000062312	2902
1	TRUE	0.0339	71	1299	20	0.015	0.282	KEGG:04115	keg	72	p53 signaling pathway	1	ENSMUSG00000000184,ENSMUSG00000002109,ENSMUSG00000002496,ENSMUSG00000006728,ENSMUSG00000015312,ENSMUSG00000019851,ENSMUSG00000020085,ENSMUSG00000020184,ENSMUSG00000020326,ENSMUSG00000020427,ENSMUSG00000021453,ENSMUSG00000022385,ENSMUSG00000023067,ENSMUSG00000024521,ENSMUSG00000028893,ENSMUSG00000036390,ENSMUSG00000037411,ENSMUSG00000062762,ENSMUSG00000064326,ENSMUSG00000067006	2902
1	TRUE	0.000101	78	1299	30	0.023	0.385	KEGG:01230	keg	52	Biosynthesis of amino acids	1	ENSMUSG00000005683,ENSMUSG00000011752,ENSMUSG00000017390,ENSMUSG00000017713,ENSMUSG00000019987,ENSMUSG00000020277,ENSMUSG00000020534,ENSMUSG00000021196,ENSMUSG00000022571,ENSMUSG00000023456,ENSMUSG00000024039,ENSMUSG00000025007,ENSMUSG00000025140,ENSMUSG00000025190,ENSMUSG00000025503,ENSMUSG00000026005,ENSMUSG00000026473,ENSMUSG00000026520,ENSMUSG00000027406,ENSMUSG00000028307,ENSMUSG00000029446,ENSMUSG00000030541,ENSMUSG00000030695,ENSMUSG00000031700,ENSMUSG00000032294,ENSMUSG00000041237,ENSMUSG00000057666,ENSMUSG00000059040,ENSMUSG00000062070,ENSMUSG00000063524	2902
1	TRUE	0.00193	41	1299	17	0.013	0.415	KEGG:04216	keg	106	Ferroptosis	1	ENSMUSG00000003617,ENSMUSG00000004270,ENSMUSG00000005413,ENSMUSG00000010095,ENSMUSG00000015340,ENSMUSG00000022797,ENSMUSG00000024661,ENSMUSG00000025283,ENSMUSG00000027602,ENSMUSG00000027737,ENSMUSG00000032350,ENSMUSG00000032554,ENSMUSG00000032883,ENSMUSG00000050708,ENSMUSG00000053897,ENSMUSG00000075706,ENSMUSG00000079037	2902
1	TRUE	0.0176	28	1299	11	0.008	0.393	KEGG:01040	keg	97	Biosynthesis of unsaturated fatty acids	1	ENSMUSG00000010651,ENSMUSG00000010663,ENSMUSG00000020777,ENSMUSG00000024665,ENSMUSG00000025203,ENSMUSG00000027195,ENSMUSG00000029098,ENSMUSG00000031708,ENSMUSG00000032349,ENSMUSG00000037071,ENSMUSG00000041220	2902
1	TRUE	0.0161	52	1299	17	0.013	0.327	KEGG:01212	keg	36	Fatty acid metabolism	1	ENSMUSG00000010651,ENSMUSG00000010663,ENSMUSG00000020777,ENSMUSG00000023832,ENSMUSG00000024665,ENSMUSG00000024900,ENSMUSG00000025203,ENSMUSG00000027195,ENSMUSG00000027984,ENSMUSG00000028657,ENSMUSG00000029098,ENSMUSG00000031708,ENSMUSG00000032281,ENSMUSG00000032349,ENSMUSG00000032883,ENSMUSG00000037071,ENSMUSG00000041220	2902
1	TRUE	0.00494	176	1299	46	0.035	0.261	KEGG:04360	keg	104	Axon guidance	1	ENSMUSG00000000001,ENSMUSG00000000441,ENSMUSG00000000627,ENSMUSG00000001300,ENSMUSG00000001847,ENSMUSG00000006494,ENSMUSG00000006699,ENSMUSG00000007815,ENSMUSG00000009376,ENSMUSG00000020099,ENSMUSG00000020451,ENSMUSG00000021451,ENSMUSG00000022048,ENSMUSG00000022092,ENSMUSG00000022607,ENSMUSG00000022812,ENSMUSG00000022995,ENSMUSG00000025207,ENSMUSG00000025809,ENSMUSG00000025812,ENSMUSG00000026259,ENSMUSG00000026640,ENSMUSG00000027200,ENSMUSG00000027544,ENSMUSG00000028064,ENSMUSG00000028289,ENSMUSG00000028698,ENSMUSG00000029765,ENSMUSG00000030257,ENSMUSG00000030265,ENSMUSG00000030602,ENSMUSG00000031284,ENSMUSG00000031398,ENSMUSG00000033953,ENSMUSG00000036473,ENSMUSG00000036856,ENSMUSG00000038387,ENSMUSG00000038777,ENSMUSG00000041417,ENSMUSG00000043733,ENSMUSG00000050965,ENSMUSG00000053646,ENSMUSG00000053819,ENSMUSG00000056201,ENSMUSG00000057897,ENSMUSG00000074923	2902
1	TRUE	0.00494	206	1299	52	0.04	0.252	KEGG:05205	keg	50	Proteoglycans in cancer	1	ENSMUSG00000000058,ENSMUSG00000000126,ENSMUSG00000000441,ENSMUSG00000000555,ENSMUSG00000001506,ENSMUSG00000001847,ENSMUSG00000004936,ENSMUSG00000005087,ENSMUSG00000005469,ENSMUSG00000005718,ENSMUSG00000006699,ENSMUSG00000007815,ENSMUSG00000009376,ENSMUSG00000014956,ENSMUSG00000020044,ENSMUSG00000020122,ENSMUSG00000020184,ENSMUSG00000020592,ENSMUSG00000022382,ENSMUSG00000022607,ENSMUSG00000023067,ENSMUSG00000023951,ENSMUSG00000024122,ENSMUSG00000024486,ENSMUSG00000024563,ENSMUSG00000024998,ENSMUSG00000025278,ENSMUSG00000025809,ENSMUSG00000026193,ENSMUSG00000027087,ENSMUSG00000028698,ENSMUSG00000029580,ENSMUSG00000030102,ENSMUSG00000030265,ENSMUSG00000030536,ENSMUSG00000031207,ENSMUSG00000034220,ENSMUSG00000035273,ENSMUSG00000036856,ENSMUSG00000038387,ENSMUSG00000040940,ENSMUSG00000041417,ENSMUSG00000043733,ENSMUSG00000046223,ENSMUSG00000050288,ENSMUSG00000050965,ENSMUSG00000052397,ENSMUSG00000053819,ENSMUSG00000055723,ENSMUSG00000057897,ENSMUSG00000059923,ENSMUSG00000062312	2902
1	TRUE	0.000642	108	1299	35	0.027	0.324	KEGG:04066	keg	17	HIF-1 signaling pathway	1	ENSMUSG00000000628,ENSMUSG00000004936,ENSMUSG00000005413,ENSMUSG00000006494,ENSMUSG00000015340,ENSMUSG00000020122,ENSMUSG00000020190,ENSMUSG00000020277,ENSMUSG00000022797,ENSMUSG00000023067,ENSMUSG00000023951,ENSMUSG00000028156,ENSMUSG00000028645,ENSMUSG00000028698,ENSMUSG00000029648,ENSMUSG00000030695,ENSMUSG00000031465,ENSMUSG00000031490,ENSMUSG00000031987,ENSMUSG00000032554,ENSMUSG00000035105,ENSMUSG00000037012,ENSMUSG00000037411,ENSMUSG00000041417,ENSMUSG00000050965,ENSMUSG00000053819,ENSMUSG00000057666,ENSMUSG00000057897,ENSMUSG00000058709,ENSMUSG00000059040,ENSMUSG00000062070,ENSMUSG00000062312,ENSMUSG00000063229,ENSMUSG00000063524,ENSMUSG00000079658	2902
1	TRUE	0.00761	263	1299	62	0.048	0.236	KEGG:04144	keg	19	Endocytosis	1	ENSMUSG00000000058,ENSMUSG00000001036,ENSMUSG00000002957,ENSMUSG00000003037,ENSMUSG00000004843,ENSMUSG00000006276,ENSMUSG00000006304,ENSMUSG00000006699,ENSMUSG00000006740,ENSMUSG00000007613,ENSMUSG00000007815,ENSMUSG00000008475,ENSMUSG00000009907,ENSMUSG00000010080,ENSMUSG00000014402,ENSMUSG00000015656,ENSMUSG00000015733,ENSMUSG00000017831,ENSMUSG00000018008,ENSMUSG00000018363,ENSMUSG00000018909,ENSMUSG00000019173,ENSMUSG00000019804,ENSMUSG00000019868,ENSMUSG00000020122,ENSMUSG00000020184,ENSMUSG00000020375,ENSMUSG00000022150,ENSMUSG00000022350,ENSMUSG00000022377,ENSMUSG00000022797,ENSMUSG00000024101,ENSMUSG00000024104,ENSMUSG00000024563,ENSMUSG00000024589,ENSMUSG00000025812,ENSMUSG00000026755,ENSMUSG00000027255,ENSMUSG00000028419,ENSMUSG00000029518,ENSMUSG00000030849,ENSMUSG00000031488,ENSMUSG00000032193,ENSMUSG00000032402,ENSMUSG00000032440,ENSMUSG00000032504,ENSMUSG00000033335,ENSMUSG00000036986,ENSMUSG00000037062,ENSMUSG00000038467,ENSMUSG00000038780,ENSMUSG00000047547,ENSMUSG00000048076,ENSMUSG00000051343,ENSMUSG00000051853,ENSMUSG00000066278,ENSMUSG00000067212,ENSMUSG00000067851,ENSMUSG00000077450,ENSMUSG00000079426,ENSMUSG00000079477,ENSMUSG00000109901	2902
1	TRUE	0.0016	44	1299	18	0.014	0.409	KEGG:00970	keg	95	Aminoacyl-tRNA biosynthesis	1	ENSMUSG00000007029,ENSMUSG00000010755,ENSMUSG00000021420,ENSMUSG00000022241,ENSMUSG00000024587,ENSMUSG00000026618,ENSMUSG00000028085,ENSMUSG00000028292,ENSMUSG00000028811,ENSMUSG00000029536,ENSMUSG00000029777,ENSMUSG00000031948,ENSMUSG00000031960,ENSMUSG00000037851,ENSMUSG00000038838,ENSMUSG00000040354,ENSMUSG00000068739,ENSMUSG00000070699	2902
1	TRUE	1.19e-06	120	1299	45	0.035	0.375	KEGG:01200	keg	58	Carbon metabolism	1	ENSMUSG00000000628,ENSMUSG00000005683,ENSMUSG00000011752,ENSMUSG00000017390,ENSMUSG00000019179,ENSMUSG00000020277,ENSMUSG00000020456,ENSMUSG00000020534,ENSMUSG00000021196,ENSMUSG00000021238,ENSMUSG00000021913,ENSMUSG00000021996,ENSMUSG00000023456,ENSMUSG00000023832,ENSMUSG00000023921,ENSMUSG00000024827,ENSMUSG00000025190,ENSMUSG00000025503,ENSMUSG00000026005,ENSMUSG00000026526,ENSMUSG00000027187,ENSMUSG00000027406,ENSMUSG00000027605,ENSMUSG00000028138,ENSMUSG00000028307,ENSMUSG00000028980,ENSMUSG00000029009,ENSMUSG00000029446,ENSMUSG00000030541,ENSMUSG00000030695,ENSMUSG00000031400,ENSMUSG00000031700,ENSMUSG00000032294,ENSMUSG00000032418,ENSMUSG00000033429,ENSMUSG00000036427,ENSMUSG00000037012,ENSMUSG00000041237,ENSMUSG00000041426,ENSMUSG00000043445,ENSMUSG00000057666,ENSMUSG00000059040,ENSMUSG00000061838,ENSMUSG00000062070,ENSMUSG00000063524	2902
1	TRUE	0.013	68	1299	21	0.016	0.309	KEGG:05223	keg	24	Non-small cell lung cancer	1	ENSMUSG00000000441,ENSMUSG00000002109,ENSMUSG00000004936,ENSMUSG00000006728,ENSMUSG00000010067,ENSMUSG00000015312,ENSMUSG00000016477,ENSMUSG00000020122,ENSMUSG00000021453,ENSMUSG00000021668,ENSMUSG00000023067,ENSMUSG00000024122,ENSMUSG00000028698,ENSMUSG00000030265,ENSMUSG00000031805,ENSMUSG00000036390,ENSMUSG00000039656,ENSMUSG00000041417,ENSMUSG00000050965,ENSMUSG00000059923,ENSMUSG00000062312	2902
1	TRUE	0.00541	50	1299	18	0.014	0.36	KEGG:00520	keg	73	Amino sugar and nucleotide sugar metabolism	1	ENSMUSG00000000628,ENSMUSG00000018042,ENSMUSG00000020766,ENSMUSG00000021665,ENSMUSG00000025791,ENSMUSG00000026956,ENSMUSG00000028621,ENSMUSG00000028671,ENSMUSG00000029201,ENSMUSG00000029992,ENSMUSG00000032306,ENSMUSG00000034744,ENSMUSG00000036073,ENSMUSG00000036427,ENSMUSG00000036820,ENSMUSG00000037012,ENSMUSG00000057363,ENSMUSG00000070284	2902
1	TRUE	0.0222	77	1299	22	0.017	0.286	KEGG:05220	keg	26	Chronic myeloid leukemia	1	ENSMUSG00000000441,ENSMUSG00000002109,ENSMUSG00000004936,ENSMUSG00000006728,ENSMUSG00000007613,ENSMUSG00000015312,ENSMUSG00000016477,ENSMUSG00000017776,ENSMUSG00000020184,ENSMUSG00000021453,ENSMUSG00000021668,ENSMUSG00000023067,ENSMUSG00000024515,ENSMUSG00000025199,ENSMUSG00000028698,ENSMUSG00000030265,ENSMUSG00000032402,ENSMUSG00000032440,ENSMUSG00000036390,ENSMUSG00000041417,ENSMUSG00000043733,ENSMUSG00000059923	2902
1	TRUE	0.0222	63	1299	19	0.015	0.302	KEGG:04137	keg	13	Mitophagy - animal	1	ENSMUSG00000022051,ENSMUSG00000026672,ENSMUSG00000027668,ENSMUSG00000028756,ENSMUSG00000029500,ENSMUSG00000029592,ENSMUSG00000030161,ENSMUSG00000030265,ENSMUSG00000031668,ENSMUSG00000031950,ENSMUSG00000033124,ENSMUSG00000038387,ENSMUSG00000038520,ENSMUSG00000039910,ENSMUSG00000042406,ENSMUSG00000055723,ENSMUSG00000074698,ENSMUSG00000078566,ENSMUSG00000079477	2902
1	TRUE	0.00105	125	1299	38	0.029	0.304	KEGG:04142	keg	8	Lysosome	1	ENSMUSG00000004849,ENSMUSG00000005142,ENSMUSG00000005949,ENSMUSG00000007891,ENSMUSG00000009090,ENSMUSG00000010051,ENSMUSG00000015027,ENSMUSG00000017760,ENSMUSG00000019302,ENSMUSG00000019518,ENSMUSG00000020585,ENSMUSG00000021190,ENSMUSG00000021665,ENSMUSG00000021824,ENSMUSG00000021939,ENSMUSG00000022453,ENSMUSG00000022500,ENSMUSG00000023143,ENSMUSG00000024781,ENSMUSG00000025579,ENSMUSG00000026944,ENSMUSG00000028657,ENSMUSG00000029426,ENSMUSG00000030560,ENSMUSG00000030720,ENSMUSG00000030894,ENSMUSG00000031367,ENSMUSG00000031731,ENSMUSG00000033540,ENSMUSG00000034707,ENSMUSG00000035521,ENSMUSG00000037049,ENSMUSG00000038600,ENSMUSG00000040701,ENSMUSG00000045594,ENSMUSG00000047547,ENSMUSG00000049624,ENSMUSG00000083282	2902
1	TRUE	0.00046	73	1299	27	0.021	0.37	KEGG:04520	keg	10	Adherens junction	1	ENSMUSG00000000127,ENSMUSG00000000303,ENSMUSG00000001847,ENSMUSG00000006699,ENSMUSG00000007613,ENSMUSG00000007815,ENSMUSG00000009376,ENSMUSG00000015143,ENSMUSG00000017376,ENSMUSG00000020122,ENSMUSG00000021823,ENSMUSG00000022656,ENSMUSG00000024515,ENSMUSG00000024563,ENSMUSG00000024985,ENSMUSG00000025372,ENSMUSG00000025812,ENSMUSG00000027540,ENSMUSG00000029580,ENSMUSG00000030536,ENSMUSG00000032402,ENSMUSG00000032440,ENSMUSG00000033060,ENSMUSG00000034101,ENSMUSG00000037815,ENSMUSG00000062312,ENSMUSG00000074698	2902
1	TRUE	0.0358	53	1299	16	0.012	0.302	KEGG:00330	keg	15	Arginine and proline metabolism	1	ENSMUSG00000018906,ENSMUSG00000019916,ENSMUSG00000019987,ENSMUSG00000022571,ENSMUSG00000025007,ENSMUSG00000025037,ENSMUSG00000025140,ENSMUSG00000025190,ENSMUSG00000025283,ENSMUSG00000026520,ENSMUSG00000027333,ENSMUSG00000029455,ENSMUSG00000030934,ENSMUSG00000039682,ENSMUSG00000053644,ENSMUSG00000075232	2902
1	TRUE	0.0117	137	1299	36	0.028	0.263	KEGG:04068	keg	45	FoxO signaling pathway	1	ENSMUSG00000000184,ENSMUSG00000000441,ENSMUSG00000004936,ENSMUSG00000007613,ENSMUSG00000007617,ENSMUSG00000015312,ENSMUSG00000017376,ENSMUSG00000020122,ENSMUSG00000020184,ENSMUSG00000020950,ENSMUSG00000021453,ENSMUSG00000022358,ENSMUSG00000022710,ENSMUSG00000023067,ENSMUSG00000024122,ENSMUSG00000024515,ENSMUSG00000024563,ENSMUSG00000025199,ENSMUSG00000025915,ENSMUSG00000027187,ENSMUSG00000027381,ENSMUSG00000028680,ENSMUSG00000028698,ENSMUSG00000029513,ENSMUSG00000030161,ENSMUSG00000030265,ENSMUSG00000031950,ENSMUSG00000032402,ENSMUSG00000032440,ENSMUSG00000032905,ENSMUSG00000036390,ENSMUSG00000041417,ENSMUSG00000042903,ENSMUSG00000059923,ENSMUSG00000078566,ENSMUSG00000096472	2902
1	TRUE	0.00494	167	1299	44	0.034	0.263	KEGG:04530	keg	110	Tight junction	1	ENSMUSG00000001847,ENSMUSG00000003037,ENSMUSG00000004568,ENSMUSG00000005469,ENSMUSG00000006699,ENSMUSG00000006728,ENSMUSG00000007815,ENSMUSG00000013076,ENSMUSG00000015143,ENSMUSG00000020152,ENSMUSG00000020349,ENSMUSG00000020361,ENSMUSG00000020733,ENSMUSG00000022052,ENSMUSG00000022443,ENSMUSG00000023906,ENSMUSG00000024048,ENSMUSG00000024500,ENSMUSG00000024589,ENSMUSG00000025809,ENSMUSG00000025812,ENSMUSG00000026202,ENSMUSG00000028434,ENSMUSG00000029513,ENSMUSG00000029580,ENSMUSG00000030766,ENSMUSG00000031207,ENSMUSG00000032531,ENSMUSG00000038235,ENSMUSG00000043091,ENSMUSG00000044279,ENSMUSG00000045095,ENSMUSG00000047230,ENSMUSG00000047501,ENSMUSG00000052397,ENSMUSG00000053062,ENSMUSG00000061859,ENSMUSG00000062312,ENSMUSG00000068876,ENSMUSG00000070473,ENSMUSG00000071369,ENSMUSG00000072235,ENSMUSG00000090841,ENSMUSG00000092009	2902
1	TRUE	0.0222	72	1299	21	0.016	0.292	KEGG:00562	keg	111	Inositol phosphate metabolism	1	ENSMUSG00000006127,ENSMUSG00000018547,ENSMUSG00000019139,ENSMUSG00000020937,ENSMUSG00000021238,ENSMUSG00000023456,ENSMUSG00000024998,ENSMUSG00000025178,ENSMUSG00000025240,ENSMUSG00000025477,ENSMUSG00000026102,ENSMUSG00000026737,ENSMUSG00000026925,ENSMUSG00000027531,ENSMUSG00000030660,ENSMUSG00000032737,ENSMUSG00000033628,ENSMUSG00000034570,ENSMUSG00000037940,ENSMUSG00000041720,ENSMUSG00000051177	2902
